상품명,최초 발급일자,개인사업자/법인사업자,대위변제금액(보증이행),주택형태,
개인임대사업자임대보증금보증,2023-12-29,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-01-15,개인사업자,100000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-02-11,개인사업자,85000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-08-09,개인사업자,85000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-04-07,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-10-15,개인사업자,130000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-11-09,개인사업자,169500000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-20,개인사업자,116000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-08-09,개인사업자,75000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-02-19,개인사업자,126000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-06-03,개인사업자,60000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-04-16,개인사업자,140000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-31,개인사업자,145000000,아파트,
개인임대사업자임대보증금보증,2024-11-01,개인사업자,150000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-10-12,개인사업자,55000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-09-04,개인사업자,40000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-19,개인사업자,65000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-05,개인사업자,120000000,아파트,
개인임대사업자임대보증금보증,2024-12-30,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-07-31,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-09-25,개인사업자,105000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-02-09,개인사업자,105000000,연립주택,
개인임대사업자임대보증금보증,2025-05-14,개인사업자,60000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-08-28,개인사업자,108000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-03-21,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-12-05,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-31,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-04-25,개인사업자,136000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-11-05,개인사업자,144000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-11-13,개인사업자,60000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-12-02,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-11-02,개인사업자,60000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-01-17,개인사업자,60000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-02-21,개인사업자,70000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-20,개인사업자,160000000,아파트,
개인임대사업자임대보증금보증,2024-10-11,개인사업자,65000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-04-05,개인사업자,85000000,다가구주택,
개인임대사업자임대보증금보증,2025-07-16,개인사업자,40000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-07-17,개인사업자,155000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-06-07,개인사업자,70000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-07-15,개인사업자,157657500,기타(오피스텔),
개인임대사업자임대보증금보증,2025-08-28,개인사업자,132000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-10,개인사업자,140000000,연립주택,
개인임대사업자임대보증금보증,2023-10-05,개인사업자,200000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-23,개인사업자,128000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-06-16,개인사업자,205000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-09-27,개인사업자,84000000,다가구주택,
개인임대사업자임대보증금보증,2022-11-02,개인사업자,90000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-12-20,개인사업자,73500000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-11-09,개인사업자,64000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-08-17,개인사업자,80000000,아파트,
개인임대사업자임대보증금보증,2023-11-16,개인사업자,185000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-04-27,개인사업자,16400000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-09-24,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-11-27,개인사업자,45000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-05,개인사업자,28000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-06-20,개인사업자,70000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-11-14,개인사업자,80000000,연립주택,
개인임대사업자임대보증금보증,2023-04-17,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-06-07,개인사업자,115000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-12-28,개인사업자,160000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-20,개인사업자,132565000,아파트,
개인임대사업자임대보증금보증,2023-10-05,개인사업자,126000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-05-20,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-20,개인사업자,75000000,연립주택,
개인임대사업자임대보증금보증,2024-10-02,개인사업자,110000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-02-14,개인사업자,110000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-04-07,개인사업자,140000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-10,개인사업자,120000000,아파트,
개인임대사업자임대보증금보증,2023-05-16,개인사업자,89840000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-06-20,개인사업자,85000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-07-24,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-01-13,개인사업자,75000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-12-02,개인사업자,137000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-10-27,개인사업자,40000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-08-04,개인사업자,99920000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-11-28,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-31,개인사업자,90000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-06,개인사업자,88200000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-10,개인사업자,142000000,연립주택,
개인임대사업자임대보증금보증,2023-02-10,개인사업자,88200000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-12-02,개인사업자,105000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-09-30,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-02-20,개인사업자,205000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-08-29,개인사업자,30000000,아파트,
개인임대사업자임대보증금보증,2023-07-05,개인사업자,200000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-10,개인사업자,10000000,아파트,
개인임대사업자임대보증금보증,2023-03-17,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-07-25,개인사업자,60000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-08-28,개인사업자,85000000,다가구주택,
개인임대사업자임대보증금보증,2023-06-19,개인사업자,98930000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-24,개인사업자,75830931,기타(오피스텔),
개인임대사업자임대보증금보증,2024-03-18,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-07-21,개인사업자,90000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-10,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-06-19,개인사업자,65000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-10-23,개인사업자,60000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-03,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-02-06,개인사업자,110000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-16,개인사업자,70000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-01-04,개인사업자,40000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-02,개인사업자,188000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-02,개인사업자,85000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-10-11,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-11-02,개인사업자,100000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-14,개인사업자,200000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-01-20,개인사업자,150000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-12-19,개인사업자,143800000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-26,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-12-13,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-07-29,개인사업자,141750000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-11-03,개인사업자,140000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-08-01,개인사업자,84000000,연립주택,
개인임대사업자임대보증금보증,2023-08-21,개인사업자,90000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-04-06,개인사업자,50000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-01-15,개인사업자,93000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-07-01,개인사업자,150000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-04-20,개인사업자,146288000,아파트,
개인임대사업자임대보증금보증,2024-10-24,개인사업자,58000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-20,개인사업자,140000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-05,개인사업자,29700000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-23,개인사업자,130000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-15,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-02-24,개인사업자,130000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-31,개인사업자,85000000,다가구주택,
개인임대사업자임대보증금보증,2023-07-17,개인사업자,62500000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-08-05,개인사업자,140000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-08-28,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-07-01,개인사업자,90000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-07-18,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-20,개인사업자,125000000,아파트,
개인임대사업자임대보증금보증,2023-03-20,개인사업자,125000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-08-08,개인사업자,80000000,다가구주택,
개인임대사업자임대보증금보증,2024-12-04,개인사업자,70000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-06-07,개인사업자,90000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-02,개인사업자,138000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-11-14,개인사업자,140000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-10,개인사업자,85000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-09-27,개인사업자,70000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-02-28,개인사업자,79900000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-06-29,개인사업자,30000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-29,개인사업자,95000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-08-28,개인사업자,152250000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-02,개인사업자,90000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-10,개인사업자,100000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-11-23,개인사업자,173000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-10,개인사업자,130000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-02,개인사업자,130000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-01-20,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-06-19,개인사업자,115500000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-10,개인사업자,144000000,아파트,
개인임대사업자임대보증금보증,2023-08-28,개인사업자,89250000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-07-04,개인사업자,170000000,다가구주택,
개인임대사업자임대보증금보증,2024-08-06,개인사업자,150460000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-08-01,개인사업자,120000000,아파트,
개인임대사업자임대보증금보증,2024-04-29,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-06-10,개인사업자,100000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-11-05,개인사업자,90000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-10-15,개인사업자,110000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-08-28,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-01-09,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-01-09,개인사업자,130000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-12-15,개인사업자,100000000,아파트,
개인임대사업자임대보증금보증,2023-10-04,개인사업자,60000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-08-21,개인사업자,189000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-06-14,개인사업자,150000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-12-01,개인사업자,140000000,아파트,
개인임대사업자임대보증금보증,2023-06-07,개인사업자,159000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-02,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-07-06,개인사업자,130000000,아파트,
개인임대사업자임대보증금보증,2023-06-21,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-07-15,개인사업자,110000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-10-15,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-03-12,개인사업자,145000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-04-07,개인사업자,65000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-01-06,개인사업자,49800000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-08-06,개인사업자,60000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-08-30,개인사업자,210000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-09-05,개인사업자,59500000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-07-14,개인사업자,115000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-04-07,개인사업자,157500000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-07-25,개인사업자,150000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-08-31,개인사업자,120000000,아파트,
개인임대사업자임대보증금보증,2023-08-28,개인사업자,130000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-11-02,개인사업자,94500000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-03-12,개인사업자,110000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-02,개인사업자,100000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-06-05,개인사업자,80000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-11-20,개인사업자,119850000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-06-05,개인사업자,43000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-08-23,개인사업자,60000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-05,개인사업자,62500000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-11-05,개인사업자,130000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-31,개인사업자,115000000,아파트,
개인임대사업자임대보증금보증,2024-10-21,개인사업자,65000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-06-07,개인사업자,90000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-11-05,개인사업자,62000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-06-07,개인사업자,60000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-04-10,개인사업자,60000000,아파트,
개인임대사업자임대보증금보증,2023-09-04,개인사업자,180000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-04-04,개인사업자,150000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-11,개인사업자,100000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-06-07,개인사업자,140000000,다가구주택,
개인임대사업자임대보증금보증,2022-08-22,개인사업자,70000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-07-17,개인사업자,140000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-02-20,개인사업자,70000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-02-11,개인사업자,100000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-04-07,개인사업자,146000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-08-27,개인사업자,149000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-04-30,개인사업자,45000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-10,개인사업자,94940000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-11-22,개인사업자,88000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-08-22,개인사업자,122000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-05,개인사업자,57700000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-10,개인사업자,110000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-08-28,개인사업자,50000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-02-17,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-03-26,개인사업자,148000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-05-21,개인사업자,165000000,아파트,
개인임대사업자임대보증금보증,2023-10-20,개인사업자,190000000,다가구주택,
개인임대사업자임대보증금보증,2023-10-10,개인사업자,90000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-31,개인사업자,70000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-07-17,개인사업자,100000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-08-14,개인사업자,115000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-04-16,개인사업자,50000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-10-14,개인사업자,180000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-02,개인사업자,57500000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-08-07,개인사업자,129880000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-31,개인사업자,125000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-31,개인사업자,190000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-08-19,개인사업자,57000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-06-25,개인사업자,60000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-08-19,개인사업자,135000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-08-24,개인사업자,175000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-11-29,개인사업자,140000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-09-05,개인사업자,65000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-06,개인사업자,165000000,다가구주택,
개인임대사업자임대보증금보증,2023-10-10,개인사업자,150000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-10-13,개인사업자,84000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-10-13,개인사업자,110000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-19,개인사업자,98887182,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-24,개인사업자,30000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-09-13,개인사업자,150000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-02-09,개인사업자,135000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-11-14,개인사업자,40000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-11-02,개인사업자,144000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-09,개인사업자,90000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-01-16,개인사업자,60000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-05,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-07-17,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-10-25,개인사업자,162900000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-11-02,개인사업자,65000000,아파트,
개인임대사업자임대보증금보증,2025-08-08,개인사업자,138000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-06-04,개인사업자,121375000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-06-07,개인사업자,60000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-07-25,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-07-25,개인사업자,20000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-04-04,개인사업자,100000000,아파트,
개인임대사업자임대보증금보증,2023-06-19,개인사업자,65000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-06-04,개인사업자,90000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-02,개인사업자,50000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-06-02,개인사업자,120000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-06,개인사업자,73000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-07-24,개인사업자,65000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-24,개인사업자,70000000,단독주택,
개인임대사업자임대보증금보증,2023-04-18,개인사업자,59500000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-12-18,개인사업자,155000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-08-26,개인사업자,65000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-06-28,개인사업자,40000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-05,개인사업자,64000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-07-01,개인사업자,172500000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-10-14,개인사업자,130000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-08-28,개인사업자,148000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-07-07,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-05,개인사업자,115000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-02-05,개인사업자,73500000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-10,개인사업자,130000000,아파트,
개인임대사업자임대보증금보증,2023-10-10,개인사업자,140000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-19,개인사업자,55000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-10,개인사업자,70000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-12-13,개인사업자,139880000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-07-01,개인사업자,200000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-10-25,개인사업자,100400000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-12-04,개인사업자,90000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-09-10,개인사업자,210000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-08-19,개인사업자,160000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-15,개인사업자,60000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-27,개인사업자,63000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-11-28,개인사업자,58000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-02-28,개인사업자,100000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-05-14,개인사업자,65000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-04-20,개인사업자,160000000,아파트,
개인임대사업자임대보증금보증,2023-11-09,개인사업자,140000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-04-07,개인사업자,70000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-10-25,개인사업자,60000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-17,개인사업자,140000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-08-28,개인사업자,90000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-06-04,개인사업자,70000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-13,개인사업자,159000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-07-18,개인사업자,65000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-01-03,개인사업자,95000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-10-23,개인사업자,30000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-10-22,개인사업자,141000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-10,개인사업자,126000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-09-04,개인사업자,90000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-12-06,개인사업자,30000000,아파트,
개인임대사업자임대보증금보증,2023-02-14,개인사업자,131000000,연립주택,
개인임대사업자임대보증금보증,2022-11-09,개인사업자,62369078,기타(오피스텔),
개인임대사업자임대보증금보증,2025-01-15,개인사업자,173000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-06-27,개인사업자,140000000,아파트,
개인임대사업자임대보증금보증,2023-09-15,개인사업자,132565000,아파트,
개인임대사업자임대보증금보증,2023-04-27,개인사업자,110000000,단독주택,
개인임대사업자임대보증금보증,2024-08-19,개인사업자,58000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-11-03,개인사업자,68250000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-10-10,개인사업자,83000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-11-09,개인사업자,75000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-10-21,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-04-07,개인사업자,62500000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-11-05,개인사업자,64000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-02-17,개인사업자,110000000,기타(오피스텔),
개인임대사업자임대보증금보증,2025-07-01,개인사업자,121375000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-10-23,개인사업자,65000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-11-22,개인사업자,84000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-02-09,개인사업자,60000000,연립주택,
개인임대사업자임대보증금보증,2023-06-07,개인사업자,50000000,기타(오피스텔),
개인임대사업자임대보증금보증,2022-11-22,개인사업자,132565000,아파트,
개인임대사업자임대보증금보증,2023-04-11,개인사업자,107440277,아파트,
개인임대사업자임대보증금보증,2024-12-16,개인사업자,84000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-03-08,개인사업자,84000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-03-20,개인사업자,85000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-03-11,개인사업자,45000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-05-02,개인사업자,125000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-07-17,개인사업자,65000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-08-01,개인사업자,65000000,기타(오피스텔),
개인임대사업자임대보증금보증,2024-07-09,개인사업자,80000000,기타(오피스텔),
개인임대사업자임대보증금보증,2023-04-07,개인사업자,130000000,연립주택,
개인임대사업자임대보증금보증,2025-01-08,개인사업자,84400000,기타(오피스텔),
